MQ2,MQ135,CO,Temperature,Humidity,Label
13.321798229296192,34.78353277034075,6.395206461000688,30.052576424032633,41.28682798964728,Safe
22.122452892327782,33.629434073490515,4.56640122328899,16.375410837434835,41.56568706138541,Safe
59.55651370648256,74.45877775359034,18.454446100860967,14.301896719618803,40.557875586136234,Moderate
12.735096338665457,35.63547027518508,1.9968065504059753,23.541531251033618,40.97440081655905,Safe
57.78417276763407,21.995267942362698,4.972360688399369,23.852747730840218,55.84023369884185,Safe
64.84663673697104,29.44846531792096,11.853551277561404,25.984306179345616,61.07699869993115,Moderate
41.60550625250523,21.927875075055603,1.733390486806731,20.597043669764467,33.041715429776495,Safe
85.23208277496755,83.66192247838633,53.0273329152578,30.154997612479754,63.96920178674298,Dangerous
44.63317690683539,27.334018180940173,2.9480834565684977,30.898581723503504,36.52688090816483,Safe
74.30021384095468,74.69473307728084,29.6313984043082,21.77440122697438,55.42093408262621,Moderate
54.21042746039348,53.74287415114376,5.430978352971307,30.212458086697104,63.552987359387636,Moderate
98.1379446188693,94.41519533319276,64.10668544650372,26.643755548298422,42.05359694349442,Dangerous
89.52161838681894,56.99336159034023,48.899618244868726,23.160871379336193,69.10600430209334,Dangerous
24.85928225209846,17.965840961675717,4.193571441669954,27.020254284072692,78.29278851815795,Safe
32.61866719247759,29.721737932325397,3.367523109951115,19.63734082782171,35.111207308952146,Safe
30.903453149115396,66.94863168727929,4.038195176094387,26.507736711668063,49.47932345442135,Safe
66.43327256871314,139.18976695924962,60.32911670070103,21.12331947021528,61.59711283833873,Dangerous
65.37825199171722,45.827584871099944,11.856992783355615,25.498256825438204,42.44786518825701,Moderate
63.53643620184578,74.86944122476568,24.414616170277974,23.058678005116928,36.717314392567275,Moderate
55.527215311239615,22.683185350738825,23.532877120746008,26.299413971242117,61.72734307665966,Moderate
107.95143033832721,84.9275148354824,66.82556486971353,26.131441347494373,62.71102148864958,Dangerous
49.876584922713015,15.379774946590178,8.93542301871226,30.79297789503702,37.68976522472434,Safe
58.649486165914176,82.89476925633909,14.46382200913408,25.72930926214155,29.45193414925555,Moderate
51.62345281400577,71.09408617674862,21.08907791002615,38.600845832948096,59.385010216475095,Moderate
91.29517991466749,92.58417988498653,35.043209073742325,28.88524897451804,65.68356752519475,Dangerous
51.1680109094615,69.3576342994154,18.384635450835507,25.76862552972764,50.87313077669,Moderate
48.186953463399384,80.96938720723752,28.88517974384476,21.980478137577357,54.56673679806279,Moderate
76.15304986533019,69.30523245733326,23.58591578376597,28.25695625652899,45.27096133039482,Moderate
60.207444994813855,43.04885613595681,9.38343123812385,26.78652270968317,43.78202291915163,Moderate
42.75444088504231,91.63340712727339,19.517761953004374,26.082292947909874,50.68357759855721,Moderate
66.84450199208732,91.19472869786587,75.15962467909708,21.857151262621468,43.33251883671226,Dangerous
22.875820332585658,20.200061511394324,13.827271201405484,27.024908554804778,31.086740684974323,Safe
99.15310114122857,80.06104931664353,49.69587551429741,18.365841169320515,77.65573696627769,Dangerous
58.080085207084565,18.61901010103609,0.12193820667144895,23.7371592430342,31.283252270527257,Safe
53.14601477788626,49.84895710726855,4.357939267301459,22.671676143727268,50.877633534602666,Safe
136.61599562655522,77.57109829704554,49.01327755008507,25.99529847786735,40.99674684261808,Dangerous
39.9319601178157,20.77299483343004,15.556588208081259,28.434242563829855,51.06458623459619,Safe
34.21487801602549,20.659507202691096,3.959388748213624,22.534995326705836,41.15952864583683,Safe
42.744031455315366,44.28016640770042,12.262751237311855,26.810069559712353,58.71971201053586,Safe
89.91162250234456,117.15058231281395,39.86289719307886,28.051851327167324,49.68647609053778,Dangerous
53.292896637589884,23.40723186788584,2.960423236143521,26.30811527986233,50.18219763609838,Safe
115.90393055946555,122.13243507816273,31.17535596853063,26.62083176244221,48.047854184484734,Dangerous
61.3858091352819,48.07384382667861,0.9833023460676102,28.853391647615556,60.005841552046874,Safe
96.87515077725351,70.03124049186229,40.55823516617373,21.61419144243944,64.62679600126627,Dangerous
39.20762012213137,50.36821182149983,2.833482965487199,26.019113637637336,58.386638039217914,Safe
43.08812387145719,8.278734877540138,2.0373188718827766,21.40777889373782,46.798292724322295,Safe
68.47995126470165,148.97324872775837,55.051325311579056,24.977185855048518,39.76486098319769,Dangerous
58.49452178096509,67.00243681697245,19.585671039278232,22.993897640570818,53.36138722715625,Moderate
170.45817526838437,103.87476156315873,57.48492588917468,34.29983503243465,68.00617322620097,Dangerous
48.90811023205043,54.42667007611126,18.761375574530398,22.371224891596196,38.61301007669453,Moderate
38.57021265490182,44.55785730019816,8.709815082647326,32.38329312714814,60.503644300436285,Safe
95.7247114358107,142.44792805028854,18.73770685756097,16.434327354545612,70.3080856124812,Dangerous
21.009374655693406,33.89083963499541,6.511741451658214,32.581166614669485,54.68687721646921,Safe
103.53779460898633,123.57504654699028,22.792266475518993,24.288102574893532,51.804434475678484,Dangerous
63.09423236359402,57.14176249760918,26.97789436255784,35.23699460565119,51.72292202320843,Moderate
63.126052372798284,85.15780913281121,14.433182315810166,31.843157787661745,35.52614809129843,Moderate
43.2909534036923,27.943832684372204,6.000672095867113,14.14567085934795,42.69928255935876,Safe
59.34226361256327,33.5580630145448,13.19991400299264,26.920327244696537,49.509578778588605,Moderate
40.04508823245058,13.48122142729332,7.438366374616469,28.736840158059007,45.639615379534355,Safe
34.8616860807731,62.02420467929584,11.359322445193554,21.03563583868828,48.394544600681634,Moderate
52.267120087446635,53.267889503552475,25.470466961201964,31.023175362879126,62.770313969007645,Moderate
25.87422454272534,4.528817471033776,2.575955310992761,31.834371337222624,74.67451570251926,Safe
26.264459406654325,42.771031385682434,0.060320771017293495,25.14310279783913,64.52934734456632,Safe
43.85869903181176,39.20116454856835,6.560028380640164,26.017318179336115,38.654738820735446,Moderate
33.27334098796644,43.65846183556621,10.276654982732072,28.26817130667662,36.89038820772355,Safe
51.194378661242126,69.0188638494015,27.3254379560815,19.81376922836772,47.14491982874588,Moderate
58.64124960705196,30.415363974243192,5.636827392685779,23.192885802865113,46.422599489239126,Safe
20.240361463172597,22.69311924352956,2.0380303788056544,20.68004615160092,50.72782441917241,Safe
40.29573028779144,60.527996012543085,22.21703888567272,26.186621923798715,54.10366104707943,Moderate
55.479960711961866,16.91009977653423,14.579088772483862,21.686881205270765,58.55898002889739,Moderate
30.721274199920728,7.135642002450119,8.988681572893173,19.304291357050587,54.01613998554892,Safe
44.453539687736125,69.06790119039763,10.049398900292147,23.077222278850872,65.0943921382166,Moderate
90.93779214614449,146.26860276361123,59.85079548441856,19.836854654828528,52.54593926585561,Dangerous
96.64435031472277,99.61734264609126,73.6929808593191,22.837209060901895,55.91678213567445,Dangerous
25.946950219836925,44.214254064921136,3.749386994627444,31.505262165811498,39.853804692739416,Safe
3.4549486143883357,30.276275687843274,13.382186561376413,26.634636868820813,46.71349206786704,Safe
43.38616229722817,31.434306688340886,0.5759202904100755,26.43470630612149,52.477915701808655,Safe
38.53405011704462,35.07744611241621,2.9235604304959937,28.163909330531425,84.06039286706593,Safe
100.72976424212122,99.10677370473047,51.98012808231167,20.91499280369553,72.64656968689435,Dangerous
77.50856948704693,102.71066266537859,63.11310158169371,26.88650246522426,61.35482924968028,Dangerous
43.87238279207126,55.306031389262216,3.0844746785027324,22.435428125142924,52.55891305371295,Moderate
118.71486187277114,92.73784892525862,60.587020262271096,25.646105909876137,51.64092191907339,Dangerous
105.7555678401987,81.0991302965252,50.00887322524831,34.43414056062119,52.758250278577364,Dangerous
30.83587368433042,46.41287277706422,3.4623231485740966,32.64775159730307,47.629881521315156,Safe
118.99929488230302,96.4142129946062,10.854837865650296,23.850602142768068,59.42210020221004,Dangerous
53.779627224535936,63.27591768684502,27.881162625988374,11.515566785292142,49.18557700223282,Moderate
46.89847544321636,14.742117441819142,7.583346543240614,21.004447145873673,47.53196512925456,Safe
135.71318881026906,89.4150363726126,36.86676234095885,24.879374564449982,52.971271411517826,Dangerous
68.548902595355,13.39343318099968,11.942911345201441,11.703243214753137,18.824350176215855,Safe
30.28464038002815,72.382390523031,22.82118763575835,17.962441526410892,38.33274968613687,Moderate
49.07332642491238,19.43294844810705,1.3584242502605703,25.493728888186673,48.044822810191874,Safe
11.668082866620818,40.69497645258582,3.7983730092093246,23.125895962252013,60.664399523052374,Safe
73.2683662309226,159.98969732545396,21.342034714231858,21.71383340941253,35.93966476665018,Dangerous
17.755418864177315,6.650562397141442,8.030049756728198,18.597853237518585,76.32191272976547,Safe
47.15840083088723,73.3785618599471,28.22039987293254,24.845208746817132,44.964273906701436,Moderate
32.562981571919124,27.240249954709814,5.092169665326966,26.737908526808354,41.90360479535958,Safe
18.32542911896531,5.556105210355092,7.7593182765475035,35.02787022819977,60.76387369689575,Safe
78.2489066799941,102.24399320526913,53.718737975475385,30.07185032509065,22.386886530025322,Dangerous
24.779803705547415,32.97837544344438,2.1718248357942285,27.905110049329927,27.139771374094547,Safe
18.023414288744195,15.36190120534001,10.268208983039198,20.253005555840286,89.48573097256086,Safe
54.84212384640222,45.789979687451776,27.973445322300343,17.404100085069114,49.91995293745005,Moderate
88.22583712466022,139.21016431564306,56.45348145546211,34.062242789984644,60.616279031832136,Dangerous
3.556996066934399,47.16202803924627,1.596739445687028,23.86877390495662,65.9685301704005,Safe
100.39077080413311,75.17763804864578,56.84817691476189,29.16961077274452,56.88770118842655,Dangerous
33.115315307446664,42.277271019578095,5.669238271229999,27.23319865758543,46.800914360513126,Safe
89.0857781278027,112.14492599940903,38.20746255007667,25.148780697478728,64.07425708963997,Dangerous
14.36272688659292,49.168902438572474,3.694863733766023,25.674923604098442,56.18855594966184,Safe
72.70041084079611,136.78727559333655,29.812871383309556,26.335251329346296,63.34446193435156,Dangerous
72.41390532907359,81.73399207201848,20.06750737690753,16.590898374333854,23.62101500008779,Moderate
17.928196250095127,14.937888498718982,1.1610121744793576,24.826575563066093,53.51322098804781,Safe
13.941328804842492,40.239348546857194,4.171384734266924,20.872075784912695,84.64584133109281,Safe
20.041546296800014,32.49678312319584,7.462256320040746,26.44584321953909,86.82950209866341,Safe
22.23699523637664,21.016134051609964,7.77688408403454,21.88564751788358,42.56046430510294,Safe
86.43381568000117,133.96620007495804,45.190113844022115,20.838222134478855,57.07123334579606,Dangerous
42.69882930293494,58.23444536030463,16.570706843874724,23.187324874503187,58.75700564234436,Moderate
56.394916489210246,41.54809109617108,16.263235319926643,24.834365135631014,76.91836795276681,Moderate
61.4319364250807,82.70990669576796,22.915788943509597,31.619374018936064,33.02275786800956,Moderate
78.40490471603414,78.7943315938569,21.70077975395222,30.333373447945768,67.5394338566851,Moderate
32.20070529649984,19.65689518379451,7.474777587807627,27.09126277393,56.00618043857655,Safe
84.49903325335316,57.618765872812226,14.296470933420098,28.731267830136105,59.68226271711613,Moderate
116.24058228950118,96.99186286698475,44.974922370926635,17.79252875968192,52.63318744835762,Dangerous
109.53878261349355,120.80866836059921,49.988979228529395,17.384065476081126,41.61617229092617,Dangerous
44.35818571348495,65.12113874382456,20.403372232256995,24.111298392562972,59.72954502081441,Moderate
39.753017669379915,28.512362043309256,14.23318498023833,19.649576168369236,27.117122436128916,Safe
91.10550322778442,108.88027602679807,58.22470548708273,21.445640347943794,39.963183783310356,Dangerous
61.282590174136004,78.43240549698987,23.266371944276273,27.84883640116102,56.715628400259725,Moderate
83.46963242936063,78.21728008924661,33.63868133223904,26.874889691698545,38.63900724652537,Dangerous
55.2626013366597,48.370859968541296,8.817365986059428,22.769082833926102,21.656889035817034,Moderate
68.77300081602482,61.54907584666621,34.40449222883646,24.87911511450935,41.434929205406405,Moderate
94.71740600791577,83.04585243259908,30.11012904654892,26.04191403973776,19.373976973635642,Dangerous
58.53860123019321,66.84778790357345,32.17644965394737,22.532685918179922,43.32525017939211,Moderate
131.71676724306303,117.37989039426398,79.30477209778883,30.247763576596675,41.97147182659148,Dangerous
55.84904820713554,65.75042012306156,35.84779873905734,19.84211876564921,42.060526436806704,Moderate
93.40303565218478,67.19837069497122,51.588503472670496,28.06758986365208,34.658111522023916,Dangerous
107.60010058679458,107.65161133469644,15.997712061692386,17.19096569302264,80.02605653795203,Dangerous
56.3487754945995,84.75484290412751,24.148931001510157,21.872186492452354,55.93705300156114,Moderate
86.7910415164787,126.10503211159158,10.026153470319509,16.74754394981119,49.24365722417768,Dangerous
58.8509854197016,58.028424696260174,14.167047632473361,18.526592621395473,67.41240181067779,Moderate
37.15561240834682,1.4273628401997804,6.27086946123101,23.703747787098873,68.50530382064053,Safe
52.51139685951466,42.753326131702394,3.256739327960704,23.253711478407855,45.17547423173926,Safe
124.61360415981957,94.42087204445899,52.21946929400603,23.483457690320257,55.69589280410185,Dangerous
108.01340172395577,117.91937067619355,59.566568747351866,25.393175951580453,20.026989732018386,Dangerous
19.321860853043937,40.425858165986355,27.382386843821955,20.307660448970758,59.664022392639524,Moderate
27.54058680597118,43.05101596033131,7.478409439863023,25.752094525717883,55.47441503699338,Safe
78.93676728590941,53.847706249989116,21.097435666662843,25.337492679375043,52.96348985258573,Moderate
87.78909708755124,46.01839125922241,23.62278109737159,21.22862074990321,49.03792480110511,Moderate
74.1655478718128,72.54792218296603,14.753057686972175,20.331388736298887,65.70380191475019,Moderate
43.34865736856916,77.82869743432285,14.899834136989014,25.077895237907338,33.55587369657197,Moderate
6.709093982759434,25.44696021634203,1.4657266182307893,21.995130184983196,52.54540688528029,Safe
24.504204753189146,72.58717054824156,24.314316692903564,29.90882743495797,45.12752924737066,Moderate
32.79216191563698,98.85013042333219,22.68127355798633,28.39986537758378,58.63203001241645,Moderate
38.29609914660719,4.605647787069216,4.50830186602625,20.057044464245415,33.44616024176344,Safe
39.58221827182531,103.26721792058187,50.184229641497254,28.865415945887634,40.95014652167431,Dangerous
65.98537997179339,39.79323958696013,19.75561155232967,26.598909670712686,26.105093997024962,Moderate
98.99498222302468,95.27648968712354,53.3776899111364,25.696077043224516,68.09230093505887,Dangerous
8.960920923004597,56.24365114780409,1.2193161769564256,21.53547401102046,39.22389101646204,Safe
157.8777782368681,102.53717681873752,48.724471302464835,26.197387308529482,38.26973544638589,Dangerous
108.25392611873119,141.43114514866141,35.988519726215365,25.219057359895547,47.79496997557267,Dangerous
25.09676702417943,45.58468815903246,24.871500780209594,27.07270907189894,38.41543962010287,Moderate
104.92711876827744,88.23961157392179,43.40281993965258,23.104361295062564,46.946294598464576,Dangerous
11.640895998566151,18.614393291870275,5.167293854961513,21.890908497468043,60.52059597258834,Safe
52.866793296304806,89.2286582925109,12.12641683397295,26.87028284923786,68.41503488709938,Moderate
62.259274209572624,65.6213410232547,13.512636092454631,28.147067924433937,36.27561398325955,Moderate
46.369651808914035,39.137071813607655,0.46156382336289514,23.41795775152599,68.19646549968775,Safe
67.16311416672283,54.586270990403676,15.773742077267327,22.36265338193072,55.42514878135483,Moderate
16.65380847320147,2.456919403450552,7.539956634562719,19.483166969130632,17.706641105712755,Safe
77.18457867416785,56.08313109615716,27.08804194021585,24.992247470820487,44.22737177079311,Moderate
88.89598152122164,115.55566396434827,28.1825280049192,29.960211747682614,47.37560364956887,Dangerous
30.75803723391009,32.557458525606464,3.874267363249894,25.98789461025704,86.97316453786524,Safe
83.30765169092696,96.41586323794179,39.290567711705805,19.674431684623137,45.421629434679986,Dangerous
113.6113796841541,57.09822851091327,49.869043069284714,10.558643974036377,54.39903971200255,Dangerous
34.62849404776777,53.773660071165594,25.512746591543618,25.743337286010558,44.94371043322941,Moderate
52.11651493564973,34.89591573091282,23.919638842016802,27.49763492547704,84.33023103196508,Moderate
44.84054157423197,12.448304609109606,4.009902187900099,27.70731364102394,61.387327404539704,Safe
83.62283927027391,99.56220702866119,26.262704545368862,24.924034356150052,62.946503392559464,Dangerous
29.770352262405066,38.689372494016325,5.597901842070766,20.13465529559222,67.94857252496737,Safe
27.62205640459545,12.104100676346455,4.799557436717233,30.841088609084323,37.05641991874252,Safe
49.82052972999042,29.74042363448024,36.485900205202725,23.95338161424067,39.963908920101254,Moderate
28.674860114863574,43.82024404479745,12.052840025025795,31.072395669536732,54.14815500339,Safe
92.12636127782845,61.84541554681387,14.40630289170854,27.299860714695583,39.834269453718406,Moderate
32.77020458797362,17.962609001825292,11.49405662423526,20.095412785198512,30.0812289246909,Safe
69.1604334883817,79.61357795307242,73.44852555264728,28.594766553325336,64.94071528708724,Dangerous
34.21769343404179,16.115687253384504,8.208437185773247,31.12313543613166,41.24963041658978,Safe
131.14824763165612,100.50394167009033,57.71364182615068,25.285065624485423,54.02888418294886,Dangerous
46.087610059647034,38.352312611624974,3.9481492071947715,22.02611872722169,30.780534897847176,Safe
99.0004790744978,52.056609397772206,15.978344689226448,23.615933500555396,54.61110046713651,Moderate
127.25242122012868,67.01928309905377,58.61216326234125,24.299785740288808,63.32898320496312,Dangerous
66.20803504365024,53.3179767191122,25.867991314427407,27.931820093775467,68.57424607150453,Moderate
40.51464077042035,54.95265903537161,31.44732512646219,28.117744284508184,54.92978240559813,Moderate
60.81136643893943,35.28336256650866,19.32039609207709,27.94289202210305,75.0485675652711,Moderate
34.16974597114063,51.82215967487614,2.24928282740453,19.46845909385829,43.18715662532726,Safe
59.327527973378935,90.68828152888555,20.116974353375568,26.12342362875943,63.98886247809635,Dangerous
121.46774200787698,88.95799990388937,68.74092328344138,36.071257617311375,45.55974159005153,Dangerous
80.11723085711807,75.32719331306242,22.111711633381272,28.89180538083319,41.732214255071995,Moderate
84.56566348728674,96.49653795592477,35.76126318581349,11.13218568543276,62.014049594441936,Dangerous
27.971356565519528,52.70174614863197,8.154058422773888,19.879065878353977,77.81138849501282,Safe
35.38219403356835,51.391462659228324,27.480268372629133,23.478880594140932,67.97962057986577,Moderate
32.113293703668056,3.4734095165572256,6.615838570923907,24.261987068506656,43.00945247197637,Safe
53.85119374830937,93.4346634528102,50.09415203720313,24.0394447363928,70.8574967186112,Dangerous
44.33933483042019,87.93680721641272,21.544920108992095,21.988939698191096,57.031613841125356,Moderate
101.59836974512203,66.89776713621276,35.98025808342224,26.77511227210758,46.68330357067247,Dangerous
138.2584498626218,94.0529394424092,42.26880236263396,12.878798698635292,63.26068094541574,Dangerous
85.53109791964107,109.697870975724,21.982578965569537,29.423033949313464,36.212297919189254,Dangerous
140.23324892449833,98.74576974999167,35.5863694876099,21.327042116009753,37.84621344478428,Dangerous
99.2722420469558,78.98654300463451,26.766469983497558,26.897410285827537,77.17257218890275,Dangerous
111.51332600862044,147.698306456599,49.8315798205621,13.185337822290808,34.854039429350934,Dangerous
74.89928164826888,80.08266938163996,62.13459815232782,21.857575680519766,59.03715814159223,Dangerous
57.30562356176051,64.06781712661243,17.835832921415435,23.54094365542228,26.552137869550144,Moderate
77.8966135176729,45.57583133601918,7.527120466083496,31.547364481753565,41.47786505248498,Safe
123.30001747235944,69.47939241206447,68.81139009890272,21.65927957230503,78.09946664326318,Dangerous
73.1581670892767,96.45488150034518,57.164249639857935,28.281804349142742,62.50711008739047,Dangerous
73.62771173331643,94.42966218482522,61.40769543448467,27.117995327967307,80.93787378864718,Dangerous
98.87080183055961,99.97908748838115,46.73994673443238,32.16171015608751,32.16483076429948,Dangerous
65.74048349681334,66.57155451142864,27.55990918592648,23.23416853594656,55.077257651925365,Moderate
50.644079171499996,60.70360576149955,59.063332992974324,31.529849586635944,48.63246320665719,Dangerous
42.6093003975683,38.20100352302069,3.8053395041515286,23.165877940926563,44.12362776434267,Safe
45.133615218550304,83.70518999097658,26.475051964897695,17.4077552801763,68.65779398879472,Moderate
32.03316888237945,12.314403132602962,10.938396942307818,22.676913513508033,53.01739483809259,Safe
23.96899883224994,37.86397016464753,2.454023797572681,28.88765620407472,70.63799259775934,Safe
78.69449100854314,49.88690143239302,19.784882490184593,27.569539248294575,52.69372672909397,Moderate
46.645497629343346,34.090466902949025,8.251908943606344,20.168438071174336,52.25204174557077,Safe
75.70087721626298,61.514085846386166,10.08915066882515,29.23710838575211,41.97007721069116,Moderate
23.471666507990573,41.25880280753665,5.979875169323013,26.584897088867034,63.329941303264405,Safe
22.098668510175145,35.50930970102011,14.190918383975612,23.88267008814074,44.760248058227035,Safe
1.7219992196832408,25.555988347366775,3.0318850280459024,28.896170171568038,65.7516589416337,Safe
17.040731678687912,44.25461387960364,13.553066862909626,24.477753907312643,47.46767415214984,Safe
124.51701234394994,98.2965594441161,50.96001815549645,25.180316957348136,55.212955642371114,Dangerous
66.23106631185202,125.23974337900674,52.088716712448175,28.38937659765454,40.188864753088644,Dangerous
147.23544088974708,63.99422387746321,51.56142635062094,33.7479065263625,34.783716842480004,Dangerous
62.564140762467204,27.361712813514952,5.616024033922429,27.75742688020234,50.654036695586804,Safe
83.22381933638172,37.738501955605464,21.338383469343363,22.80205644484113,16.883736254261464,Moderate
11.399095612941235,31.23659629401755,2.2877574973246526,23.453954614750682,38.71765391614125,Safe
103.31556113492897,123.23860162616539,50.916674914072736,24.09755105534183,38.31272522107554,Dangerous
46.14010707897897,30.319674730079132,14.505953428765038,24.696695930926897,39.37389849634306,Safe
46.50676095991105,67.04651579156085,19.816946675391797,28.860107810017116,72.96985616869203,Moderate
48.66710463436928,46.100245009900675,14.88775403746204,14.240922993353475,39.212700211363696,Moderate
31.152778244381523,37.678861365439126,4.1584588301896535,31.13202571935192,67.35644578195938,Safe
28.521178015736073,30.282744344172716,8.541072116282786,26.166080656317508,64.29704950869868,Safe
157.86905995079522,91.16224154246872,11.885225575006206,16.51451307506874,40.31645857027287,Dangerous
87.11700377580664,132.9249414801011,62.144706580003096,21.768863450780984,76.62966338914268,Dangerous
31.584120535229957,79.63348340940897,30.371692227974755,15.903460356676382,39.60219759145371,Moderate
68.61315806674831,51.432108869465424,24.49747229082512,19.47147665757032,46.77618454566897,Moderate
50.93525716184934,27.74091120844735,1.4312307186467454,30.55151180991382,32.248907176002035,Safe
45.72537736644206,46.374642641997426,19.795709860813968,26.400805794098034,37.85594720117531,Moderate
54.91820055834213,65.20453510478865,15.654184735151155,23.190943303837162,22.943278673327328,Moderate
95.06152018560351,81.66613275499029,46.60763570143446,27.238584629051388,26.43685771897251,Dangerous
74.85812327287964,51.14223777936557,14.579023769689726,31.138604385695892,34.04896990143574,Moderate
51.92281101263472,60.612903386836415,35.346221543099304,26.196234320555746,81.1112400462496,Dangerous
78.86128469860145,112.88908917680666,46.28786959752495,30.636791215873792,43.28128280469523,Dangerous
59.88960924820069,69.70666698893257,23.712970247209682,25.48991576735448,54.62075809256154,Moderate
28.130733057148056,12.41112586720886,4.93264089167421,26.952614487825006,53.829100811203446,Safe
45.68845073243804,16.414015487060716,1.731168306755901,22.02169352978254,70.61657139756227,Safe
115.65839504814596,67.6122822187238,24.94750640151527,23.315510872082545,56.2204779309633,Moderate
101.13298177243522,78.37642487975606,62.492400814491674,25.973680973593876,49.71936865331154,Dangerous
47.01099742421743,43.437695426221254,30.010031465865154,22.342215313784717,36.584751309868956,Moderate
40.87643680271996,37.742674306724375,1.7925920238852386,27.159612723369705,62.00614287841523,Safe
63.1119566527166,68.5272696609836,14.046946337002673,21.16472746714662,53.17725618461717,Moderate
5.511623955118601,18.11370118500058,3.460192351804799,15.531926665231072,53.19940561059408,Safe
51.825318341447456,30.046261902375406,4.103947626873056,25.412563496615945,47.57953440485704,Safe
19.356415605701628,18.462864753190527,0.3004844944556764,29.147374209658743,47.09260791840795,Safe
6.888104363536996,28.01224980687155,5.3944804829925435,25.11569361549084,25.206219532416743,Safe
80.14328384920833,9.790955806367148,24.954860706955028,34.00255590755427,68.58419529409156,Moderate
70.62074962982854,121.34705291444632,24.34842642225241,19.22187259165569,50.9790229301383,Dangerous
29.578742016105302,22.138674030981115,5.76177436016861,20.887900338088997,66.81546000986707,Safe
20.6071495166765,30.230684720581586,9.775481897207381,19.83565385706473,37.12325089437971,Safe
46.88381656560516,9.811936147901775,0.9037107013925114,22.618895632276704,63.11583771069091,Safe
137.23991770062565,145.55014706288796,23.94725170762502,28.780266610393234,49.01678589828493,Dangerous
108.15950514832656,130.8573838225161,63.50155451233943,25.986578537027977,40.73522156848475,Dangerous
36.11887526271428,28.12536320462601,9.162597853881042,25.08445358121242,28.377769075853337,Safe
26.858211515263864,22.37789703529034,4.261098405912643,22.733757954884933,71.78701301706118,Safe
101.35257584233145,126.65668735996609,67.18084576874139,35.51903046063705,45.90470358910971,Dangerous
35.64614289146275,16.469226684637345,0.6516845936265279,30.627173922073847,32.15882160699008,Safe
89.7631319661815,105.26476279320794,21.379099258539313,20.60758581725965,28.811963548684957,Dangerous
12.992766073696753,26.57100126989972,0.028253126957438646,12.188331706023448,47.13458356099746,Safe
61.00258294569341,70.76141239135094,19.072994556557607,24.79159598805053,80.26861945749857,Moderate
